date,equity,turnover,gross_ret,net_ret
2022-08-16,1185502.3522953847,0.6666666666666667,0.006497795576717147,0.006497795576717147
2022-08-17,1176098.6101960528,0.8333333333333334,-0.007932284639608008,-0.007932284639608008
2022-08-18,1187122.529031337,0.8333333333333335,0.009373294670798579,0.009373294670798579
2022-08-19,1206471.97175183,0.6666666666666666,0.01629944866456349,0.01629944866456349
2022-08-22,1254552.19600101,0.49999999999999994,0.03985191979169341,0.03985191979169341
2022-08-23,1253782.5269308828,0.8333333333333334,-0.0006135010345368714,-0.0006135010345368714
2022-08-24,1259262.498706415,0.6666666666666666,0.004370751432424713,0.004370751432424713
2022-08-25,1244300.599282438,0.8333333333333334,-0.011881477800972224,-0.011881477800972224
2022-08-26,1259824.2866084636,1.0,0.01247583368116841,0.01247583368116841
2022-08-29,1286128.2450499635,0.6666666666666666,0.0208790691853639,0.0208790691853639
2022-08-30,1285436.153271352,0.6666666666666666,-0.0005381203478544254,-0.0005381203478544254
2022-08-31,1280970.440072743,0.49999999999999994,-0.0034740840198434313,-0.0034740840198434313
2022-09-01,1289569.0763889318,0.49999999999999994,0.006712595425465427,0.006712595425465427
2022-09-02,1288194.8151543054,0.6666666666666667,-0.0010656747744561823,-0.0010656747744561823
2022-09-05,1286805.1428734346,0.8333333333333334,-0.00107877493723992,-0.00107877493723992
2022-09-06,1289253.4783122947,0.6666666666666666,0.0019026466069236294,0.0019026466069236294
2022-09-07,1265777.5661853522,0.8333333333333334,-0.018208918976641973,-0.018208918976641973
2022-09-08,1265573.2184847898,0.6666666666666667,-0.00016144045053523358,-0.00016144045053523358
2022-09-09,1298706.9045264148,0.8333333333333334,0.026180773706079446,0.026180773706079446
2022-09-12,1326962.9995883699,0.8333333333333334,0.02175709928350522,0.02175709928350522
2022-09-13,1306241.963370195,0.6666666666666667,-0.015615383567290753,-0.015615383567290753
2022-09-14,1296732.407611854,0.8333333333333334,-0.007280087476140875,-0.007280087476140875
2022-09-15,1298011.4768604238,0.6666666666666666,0.0009863787170443237,0.0009863787170443237
2022-09-16,1278545.0207279907,0.3333333333333333,-0.014997137143592782,-0.014997137143592782
2022-09-19,1276684.4807702918,0.49999999999999994,-0.0014552009726177164,-0.0014552009726177164
2022-09-20,1272329.7277980116,0.8333333333333334,-0.003410986064193988,-0.003410986064193988
2022-09-21,1269084.2346396667,0.8333333333333334,-0.0025508271067137627,-0.0025508271067137627
2022-09-22,1221568.0976173235,0.6666666666666666,-0.03744127909353049,-0.03744127909353049
2022-09-23,1232303.60625089,1.1666666666666665,0.008788301409071051,0.008788301409071051
2022-09-26,1253922.4652662375,0.8333333333333334,0.0175434518779994,0.0175434518779994
2022-09-27,1242648.5282348,0.8333333333333334,-0.008990936316818946,-0.008990936316818946
2022-09-28,1279185.8054940843,0.49999999999999994,0.02940274456461626,0.02940274456461626
2022-09-29,1265162.0026119081,0.6666666666666667,-0.01096306949463018,-0.01096306949463018
2022-09-30,1274059.674938013,0.8333333333333334,0.007032832402281844,0.007032832402281844
2022-10-03,1281539.270996068,0.8333333333333334,0.005870679533451696,0.005870679533451696
2022-10-04,1304842.6439757524,1.0,0.018183893000463486,0.018183893000463486
2022-10-05,1266166.232564387,0.8333333333333334,-0.029640670919155013,-0.029640670919155013
2022-10-06,1292728.6278339792,0.6666666666666667,0.02097860027098878,0.02097860027098878
2022-10-07,1234790.2756671088,0.3333333333333333,-0.04481865019416217,-0.04481865019416217
2022-10-10,1253224.3401748817,0.8333333333333334,0.014928903208128785,0.014928903208128785
2022-10-11,1242757.4461653389,0.3333333333333333,-0.008351971529759972,-0.008351971529759972
2022-10-12,1269843.7115509415,0.8333333333333334,0.02179529518747218,0.02179529518747218
2022-10-13,1252203.947746454,0.8333333333333334,-0.013891287285222594,-0.013891287285222594
2022-10-14,1278046.0089051914,1.333333333333333,0.020637262169029683,0.020637262169029683
2022-10-17,1268539.5057462482,0.49999999999999994,-0.007438310587180473,-0.007438310587180473
2022-10-18,1280330.7041939672,0.6666666666666666,0.009295097546672348,0.009295097546672348
2022-10-19,1267662.2147712444,0.6666666666666667,-0.009894700940331031,-0.009894700940331031
2022-10-20,1277419.4962142082,0.8333333333333334,0.007697067349068535,0.007697067349068535
2022-10-21,1268818.7249921493,1.0,-0.006732926221611958,-0.006732926221611958
2022-10-24,1291366.2562611704,1.0,0.017770490634239668,0.017770490634239668
2022-10-25,1297579.488728608,0.8333333333333334,0.0048113634976233825,0.0048113634976233825
2022-10-26,1306690.841904128,1.1666666666666665,0.0070218073379437,0.0070218073379437
2022-10-27,1307350.1887897437,1.0,0.0005045928726758282,0.0005045928726758282
2022-10-28,1289761.3638678703,0.8333333333333334,-0.013453797668516065,-0.013453797668516065
2022-10-31,1309640.5774004844,0.8333333333333334,0.015413094305289178,0.015413094305289178
2022-11-01,1310977.792222108,1.0,0.0010210548181683139,0.0010210548181683139
2022-11-02,1290247.0094979382,0.6666666666666666,-0.01581322189221142,-0.01581322189221142
2022-11-03,1296378.2985339968,0.8333333333333334,0.004752027317966425,0.004752027317966425
2022-11-04,1267351.127125268,1.4999999999999998,-0.02239097294482173,-0.02239097294482173
2022-11-07,1257000.8024904476,1.0,-0.0081668958296491,-0.0081668958296491
2022-11-08,1264983.4933519845,1.4999999999999996,0.006350585334329898,0.006350585334329898
2022-11-09,1287529.0403408941,0.8333333333333334,0.017822799354612805,0.017822799354612805
2022-11-10,1274376.5595168853,1.0,-0.01021528867459683,-0.01021528867459683
2022-11-11,1255807.5250947883,0.8333333333333334,-0.014571073426787352,-0.014571073426787352
2022-11-14,1249654.695645276,1.0,-0.004899500382471373,-0.004899500382471373
2022-11-15,1266041.6985269776,1.0,0.0131132247482492,0.0131132247482492
2022-11-16,1229411.908219584,1.0,-0.028932530697852878,-0.028932530697852878
2022-11-17,1250907.2542198868,1.0,0.01748425068651886,0.01748425068651886
2022-11-18,1227874.7845383533,0.8333333333333334,-0.018412611809416262,-0.018412611809416262
2022-11-21,1204906.070134263,0.6666666666666666,-0.018706072226025862,-0.018706072226025862
2022-11-22,1201966.968232086,1.0,-0.0024392788575208586,-0.0024392788575208586
2022-11-23,1206146.1644025133,0.6666666666666666,0.0034769642435135135,0.0034769642435135135
2022-11-24,1211830.1635432325,0.49999999999999994,0.004712529300737733,0.004712529300737733
2022-11-25,1218084.4156664968,0.5,0.005160997234940752,0.005160997234940752
2022-11-28,1223213.8951336534,0.6666666666666666,0.0042111034351834204,0.0042111034351834204
2022-11-29,1239718.9581646265,0.8333333333333335,0.01349319452357071,0.01349319452357071
2022-11-30,1255744.4238334985,0.49999999999999994,0.012926692427610577,0.012926692427610577
2022-12-01,1255958.9395514545,1.0,0.00017082752977804014,0.00017082752977804014
2022-12-02,1250833.667575875,0.3333333333333333,-0.004080763959855091,-0.004080763959855091
2022-12-05,1250330.624467493,0.3333333333333333,-0.0004021662683232714,-0.0004021662683232714
2022-12-06,1230358.0385078322,0.49999999999999994,-0.01597384369287676,-0.01597384369287676
2022-12-07,1236337.9844678172,0.8333333333333333,0.004860329898146887,0.004860329898146887
2022-12-08,1235048.0825285746,0.49999999999999994,-0.001043324685844634,-0.001043324685844634
2022-12-09,1253723.5583342938,0.8333333333333334,0.015121254038534225,0.015121254038534225
2022-12-12,1282128.1622323394,0.6666666666666666,0.022656193791065274,0.022656193791065274
2022-12-13,1263271.084708182,1.0,-0.014707638502632275,-0.014707638502632275
2022-12-14,1266717.757178628,0.8333333333333334,0.002728371219897033,0.002728371219897033
2022-12-15,1233461.858002674,1.0,-0.02625359831540145,-0.02625359831540145
2022-12-16,1216960.2899018803,1.333333333333333,-0.013378255674248921,-0.013378255674248921
2022-12-19,1188557.3177083593,1.1666666666666665,-0.023339276087481098,-0.023339276087481098
2022-12-20,1168029.6238796217,1.0,-0.017271101294733304,-0.017271101294733304
2022-12-21,1201930.3583087525,1.0,0.029023865265102776,0.029023865265102776
2022-12-22,1182317.1154157193,0.8333333333333334,-0.016318119229995265,-0.016318119229995265
2022-12-23,1217047.0566767205,0.8333333333333334,0.029374472219147123,0.029374472219147123
2022-12-26,1226230.4353034482,0.5,0.007545623298908472,0.007545623298908472
2022-12-27,1227562.186592539,1.333333333333333,0.0010860530376259154,0.0010860530376259154
2022-12-28,1233430.8948221595,1.1666666666666665,0.00478078283423744,0.00478078283423744
2022-12-29,1239994.22801155,0.6666666666666667,0.005321200577140436,0.005321200577140436
2022-12-30,1245622.5832890726,0.8333333333333334,0.0045390173199017295,0.0045390173199017295
2023-01-02,1272723.6466581244,0.49999999999999994,0.021757042408055243,0.021757042408055243
2023-01-03,1237489.1749635944,0.8333333333333334,-0.027684306634081647,-0.027684306634081647
2023-01-04,1200028.7557937258,1.0,-0.030271310592248742,-0.030271310592248742
2023-01-05,1193536.0269883808,1.0,-0.00541047768563733,-0.00541047768563733
2023-01-06,1194561.5535026542,1.0,0.0008592338153890671,0.0008592338153890671
2023-01-09,1181669.2195234676,1.0,-0.010792523785303636,-0.010792523785303636
2023-01-10,1166720.162919714,1.5,-0.012650796311493908,-0.012650796311493908
2023-01-11,1152257.5803137273,1.1666666666666665,-0.012395930974394249,-0.012395930974394249
2023-01-12,1147294.9288449488,1.0,-0.004306894181965281,-0.004306894181965281
2023-01-13,1169091.125623302,0.6666666666666666,0.018997902135152733,0.018997902135152733
2023-01-16,1155066.6974050424,1.1666666666666665,-0.011996009473412615,-0.011996009473412615
2023-01-17,1109351.1528159927,0.8333333333333334,-0.03957827257227094,-0.03957827257227094
2023-01-18,1095707.5439878332,0.8333333333333334,-0.012298728669931275,-0.012298728669931275
2023-01-19,1069849.1328157436,1.0,-0.023599738191066866,-0.023599738191066866
2023-01-20,1087843.5816797956,1.3333333333333333,0.016819613450255618,0.016819613450255618
2023-01-23,1096759.5200982597,0.6666666666666666,0.008195974649863139,0.008195974649863139
2023-01-24,1105880.128764283,0.5,0.00831596033486548,0.00831596033486548
2023-01-25,1123983.8967328195,1.0,0.016370461406848648,0.016370461406848648
2023-01-26,1113739.007261263,1.0,-0.009114800933835689,-0.009114800933835689
2023-01-27,1110195.161000406,1.1666666666666665,-0.0031819360171029634,-0.0031819360171029634
2023-01-30,1164254.143382034,0.8333333333333334,0.04869322465152437,0.04869322465152437
2023-01-31,1099077.1111388816,0.8333333333333334,-0.05598179110088463,-0.05598179110088463
2023-02-01,1110935.1370241723,0.6666666666666667,0.010789075457138104,0.010789075457138104
2023-02-02,1108731.06090139,0.6666666666666667,-0.001983982727098139,-0.001983982727098139
2023-02-03,1118515.8061792848,1.0,0.008825174673053658,0.008825174673053658
2023-02-06,1146565.043709651,1.0,0.025077193702053226,0.025077193702053226
2023-02-07,1129995.5419863346,0.6666666666666666,-0.014451427604758113,-0.014451427604758113
2023-02-08,1133383.0721298752,0.8333333333333334,0.002997826113177263,0.002997826113177263
2023-02-09,1125776.4428624194,1.1666666666666665,-0.00671143716057195,-0.00671143716057195
2023-02-10,1129116.522219958,1.1666666666666665,0.002966911751187462,0.002966911751187462
2023-02-13,1145596.3935811105,0.8333333333333333,0.014595368181090196,0.014595368181090196
2023-02-14,1160967.5261462042,1.0,0.013417581140460728,0.013417581140460728
2023-02-15,1177781.7839160876,0.8333333333333334,0.014482969929139848,0.014482969929139848
2023-02-16,1181541.2799015767,0.8333333333333334,0.00319201403590134,0.00319201403590134
2023-02-17,1164489.2303013403,0.49999999999999994,-0.014432038804143007,-0.014432038804143007
2023-02-20,1143811.1534975532,1.0,-0.01775720742255049,-0.01775720742255049
2023-02-21,1173397.2031924766,1.0,0.025866201430590152,0.025866201430590152
2023-02-22,1177943.0408694516,1.0,0.0038740825907945062,0.0038740825907945062
2023-02-23,1219037.608083042,1.1666666666666665,0.034886718447148336,0.034886718447148336
2023-02-24,1214636.104569801,0.8333333333333334,-0.0036106380016960307,-0.0036106380016960307
2023-02-27,1150574.884586612,1.0,-0.05274108001744119,-0.05274108001744119
2023-02-28,1190346.962457007,1.1666666666666665,0.03456713544089274,0.03456713544089274
2023-03-01,1157986.6630518076,1.0,-0.02718560253928337,-0.02718560253928337
2023-03-02,1166563.1085732903,0.9999999999999999,0.007406342227534852,0.007406342227534852
2023-03-03,1142792.3528498146,0.8333333333333334,-0.020376742200040415,-0.020376742200040415
2023-03-06,1121783.3849433162,1.1666666666666665,-0.0183838891239582,-0.0183838891239582
2023-03-07,1071283.1989416527,0.9999999999999999,-0.045017769633141226,-0.045017769633141226
2023-03-08,1069968.763843597,1.333333333333333,-0.0012269725683688249,-0.0012269725683688249
2023-03-09,1088140.9527915833,0.8333333333333334,0.016983849960915915,0.016983849960915915
2023-03-10,1065538.0917553531,0.6666666666666666,-0.02077199739449509,-0.02077199739449509
2023-03-13,1047468.6622679533,0.6666666666666666,-0.016958032403733725,-0.016958032403733725
2023-03-14,1077289.6109151975,0.8333333333333334,0.028469537773737834,0.028469537773737834
2023-03-15,1096660.1028528283,0.8333333333333333,0.017980765563286944,0.017980765563286944
2023-03-16,1111387.5310257685,0.8333333333333334,0.01342934618905926,0.01342934618905926
2023-03-17,1116424.7574637006,1.0,0.004532376238991051,0.004532376238991051
2023-03-20,1146453.6852415514,1.0,0.0268974040364982,0.0268974040364982
2023-03-21,1146381.38939435,0.49999999999999994,-6.306041677232345e-05,-6.306041677232345e-05
2023-03-22,1169012.2825838372,0.8333333333333334,0.019741155429471448,0.019741155429471448
2023-03-23,1154553.9464232184,0.8333333333333333,-0.012367993370148302,-0.012367993370148302
2023-03-24,1171842.393018975,0.8333333333333333,0.014974134945634857,0.014974134945634857
2023-03-27,1173891.876723168,1.0,0.0017489414245486223,0.0017489414245486223
2023-03-28,1157556.00645554,1.0,-0.013915992257505392,-0.013915992257505392
2023-03-29,1156871.8994300119,0.8333333333333334,-0.000590992592766958,-0.000590992592766958
2023-03-30,1173516.1446993907,0.6666666666666666,0.014387284605650306,0.014387284605650306
2023-03-31,1183448.6158696592,1.0,0.008463855580625713,0.008463855580625713
2023-04-03,1162700.8339142895,0.6666666666666666,-0.017531628899766893,-0.017531628899766893
2023-04-04,1206809.4762639217,1.333333333333333,0.03793636425041358,0.03793636425041358
2023-04-05,1184693.2662053208,0.8333333333333334,-0.01832618196458739,-0.01832618196458739
2023-04-06,1178901.573037036,1.4999999999999998,-0.00488877022728107,-0.00488877022728107
2023-04-07,1181112.029639549,1.1666666666666665,0.0018750137017958446,0.0018750137017958446
2023-04-10,1146939.1435259446,1.0,-0.028932806758418618,-0.028932806758418618
2023-04-11,1123754.4614407048,1.0,-0.020214396043686245,-0.020214396043686245
2023-04-12,1169526.8019311528,0.8333333333333335,0.04073162070632922,0.04073162070632922
2023-04-13,1153740.5968556937,1.333333333333333,-0.013497942115898795,-0.013497942115898795
2023-04-14,1170060.6243628825,1.1666666666666665,0.014145317891791262,0.014145317891791262
2023-04-17,1154383.0351201645,1.333333333333333,-0.013398954649255666,-0.013398954649255666
2023-04-18,1159213.714476044,0.6666666666666666,0.004184641673443083,0.004184641673443083
2023-04-19,1160543.2911877574,0.6666666666666666,0.0011469642699268147,0.0011469642699268147
2023-04-20,1175915.3437943242,1.0,0.013245565868408304,0.013245565868408304
2023-04-21,1195079.9535139513,0.5,0.016297610045455047,0.016297610045455047
2023-04-24,1236265.6916652846,0.8333333333333334,0.03446274705741067,0.03446274705741067
2023-04-25,1263336.5231620201,0.6666666666666666,0.021897260175739744,0.021897260175739744
2023-04-26,1242408.287591405,0.49999999999999994,-0.016565843848346695,-0.016565843848346695
2023-04-27,1221781.711550518,0.8333333333333334,-0.01660209147580205,-0.01660209147580205
2023-04-28,1199644.9041405055,0.8333333333333334,-0.01811846355264183,-0.01811846355264183
2023-05-01,1208131.3425973086,0.49999999999999994,0.007074125374527748,0.007074125374527748
2023-05-02,1249565.4607577156,0.6666666666666666,0.0342960377729542,0.0342960377729542
2023-05-03,1259968.5982163989,0.49999999999999994,0.008325404138791532,0.008325404138791532
2023-05-04,1260101.1817462295,0.6666666666666666,0.00010522764616386661,0.00010522764616386661
2023-05-05,1255791.6676199092,0.8333333333333334,-0.003419974672469017,-0.003419974672469017
